name,depth,parent,part_file,config,part_path,mass,volume,density,com_x,com_y,com_z,Ixx,Iyy,Izz,Ixy,Ixz,Iyz,bbox_xmin,bbox_ymin,bbox_zmin,bbox_xmax,bbox_ymax,bbox_zmax,tx,ty,tz,R00,R01,R02,R10,R11,R12,R20,R21,R22
Assem4-2/A6M80-750H2A1-M17.STEP-1/3114000001____________________M2x5(GBT6560-2014 ________ ____).STEP-1,2,Assem4-2/A6M80-750H2A1-M17.STEP-1,3114000001____________________M2x5(GBT6560-2014 ________ ____).STEP.SLDPRT,Default,C:\Users\anshm\AppData\Local\Temp\swx53220\IC~~\3114000001____________________M2x5(GBT6560-2014 ________ ____).STEP.SLDPRT,1.40490396668e-05,2.9268832639077632e-08,480,0.07509854983044181,0.03959312096013307,-0.684049451325762,5.31885202032e-11,1.69751317288e-11,5.31894268529e-11,1.17381189201e-17,2.66740329295e-16,-1.41867834282e-17,0.0723303228311194,0.03543200000003471,-0.6868176771688694,0.0778667758028603,0.04202498278462272,-0.6812812241971284,0.07509854931698984,0.04203200000003472,-0.6840494506829989,-0.5469441386040037,0.8371691043312125,-4.982962677686308e-15,-9.66521111710783e-15,2.663010380596217e-17,1.0,0.8371691043312125,0.5469441386040037,7.982962677686179e-15
Assem4-2/A6M80-750H2A1-M17.STEP-1/3114000001____________________M2x5(GBT6560-2014 ________ ____).STEP-2,2,Assem4-2/A6M80-750H2A1-M17.STEP-1,3114000001____________________M2x5(GBT6560-2014 ________ ____).STEP.SLDPRT,Default,C:\Users\anshm\AppData\Local\Temp\swx53220\IC~~\3114000001____________________M2x5(GBT6560-2014 ________ ____).STEP.SLDPRT,1.40490396668e-05,2.9268832639077632e-08,480,0.11210000051344082,0.03954312096013434,-0.6848480006427613,5.31885202032e-11,1.69751317288e-11,5.31894268529e-11,1.17381189201e-17,2.66740329295e-16,-1.41867834282e-17,0.10933177351411841,0.035382000000035975,-0.6876162264858687,0.11486822648585931,0.04197498278462399,-0.6820797735141277,0.11209999999998885,0.04198200000003599,-0.6848479999999982,-0.5469441386040037,0.8371691043312125,-4.982962677686308e-15,-9.66521111710783e-15,2.663010380596217e-17,1.0,0.8371691043312125,0.5469441386040037,7.982962677686179e-15
Assem4-2/A6M80-750H2A1-M17.STEP-1/3231000001___________6pin___________GAMC3064___________.STEP-1,2,Assem4-2/A6M80-750H2A1-M17.STEP-1,3231000001___________6pin___________GAMC3064___________.STEP.SLDPRT,Default,C:\Users\anshm\AppData\Local\Temp\swx53220\IC~~\3231000001___________6pin___________GAMC3064___________.STEP.SLDPRT,0.000860590209011,1.792896268772939e-06,480,0.08310481588754029,0.03986478827632647,-0.6724418972624837,4.7606196957e-08,6.98266073742e-08,2.7212531559e-08,-5.50436521192e-10,-2.20685628497e-10,7.45644620424e-11,0.0727485493169872,0.029032000000035772,-0.6865494506829989,0.09324854931698816,0.04453200000017223,-0.6583494506829987,0.08299854931698766,0.038232000000034704,-0.6724494506829988,-5.545740669421567e-14,1.0,-6.982962677686291e-15,-6.982962677686532e-15,6.982962677685904e-15,1.0,1.0,5.545740669421572e-14,6.9829626776861444e-15
Assem4-2/A6M80-750H2A1-M17.STEP-1/3114000001____________________M2x5(GBT6560-2014 ________ ____).STEP-3,2,Assem4-2/A6M80-750H2A1-M17.STEP-1,3114000001____________________M2x5(GBT6560-2014 ________ ____).STEP.SLDPRT,Default,C:\Users\anshm\AppData\Local\Temp\swx53220\IC~~\3114000001____________________M2x5(GBT6560-2014 ________ ____).STEP.SLDPRT,1.40490396668e-05,2.9268832639077632e-08,480,0.0750985498304404,0.03959312096013291,-0.660849451325762,5.31885202032e-11,1.69751317288e-11,5.31894268529e-11,1.17381189201e-17,2.66740329295e-16,-1.41867834282e-17,0.07233032283111798,0.03543200000003455,-0.6636176771688694,0.07786677580285889,0.042024982784622564,-0.6580812241971284,0.07509854931698842,0.04203200000003456,-0.6608494506829989,-0.5469441386040037,0.8371691043312125,-4.982962677686308e-15,-9.66521111710783e-15,2.663010380596217e-17,1.0,0.8371691043312125,0.5469441386040037,7.982962677686179e-15
Assem4-2/A6M80-750H2A1-M17.STEP-1/3111000003__________________M3x10(GBT70.1-2000 ________ ____ ____ 12.9____.STEP-6,2,Assem4-2/A6M80-750H2A1-M17.STEP-1,3111000003__________________M3x10(GBT70.1-2000 ________ ____ ____ 12.9____.STEP.SLDPRT,Default,C:\Users\anshm\AppData\Local\Temp\swx53220\IC~~\3111000003__________________M3x10(GBT70.1-2000 ________ ____ ____ 12.9____.STEP.SLDPRT,6.36834813574e-05,1.326739194946088e-07,480,0.10239791154404494,-0.023967999999966332,-0.6446481381218069,1.61171740397e-10,1.0263898228e-09,1.0263898228e-09,-1.0971258925e-23,-1.34403356033e-23,4.80365327374e-26,0.09439999999998856,-0.027561636830844737,-0.6482417749526853,0.10739999999998866,-0.020374363169087997,-0.6410545012909284,0.1073999999999886,-0.023967999999966322,-0.6446481381218068,-2.3668402017620135e-16,1.8800712670529243e-14,0.9999999999999999,-0.9237280213470719,-0.38304900806322867,6.982962677686168e-15,0.38304900806322867,-0.9237280213470719,1.745740669421571e-14
Assem4-2/A6M80-750H2A1-M17.STEP-1/3114000001____________________M2x5(GBT6560-2014 ________ ____).STEP-8,2,Assem4-2/A6M80-750H2A1-M17.STEP-1,3114000001____________________M2x5(GBT6560-2014 ________ ____).STEP.SLDPRT,Default,C:\Users\anshm\AppData\Local\Temp\swx53220\IC~~\3114000001____________________M2x5(GBT6560-2014 ________ ____).STEP.SLDPRT,1.40490396668e-05,2.9268832639077632e-08,480,0.10310000051344113,0.0395431209601354,-0.7028480006427614,5.31885202032e-11,1.69751317288e-11,5.31894268529e-11,1.17381189201e-17,2.66740329295e-16,-1.41867834282e-17,0.10033177351411872,0.03538200000003704,-0.7056162264858689,0.10586822648585963,0.04197498278462505,-0.7000797735141279,0.10309999999998916,0.04198200000003705,-0.7028479999999984,-0.5469441386040037,0.8371691043312125,-4.982962677686308e-15,-9.66521111710783e-15,2.663010380596217e-17,1.0,0.8371691043312125,0.5469441386040037,7.982962677686179e-15
Assem4-2/A6M80-750H2A1-M17.STEP-1/3111000003__________________M3x10(GBT70.1-2000 ________ ____ ____ 12.9____.STEP-8,2,Assem4-2/A6M80-750H2A1-M17.STEP-1,3111000003__________________M3x10(GBT70.1-2000 ________ ____ ____ 12.9____.STEP.SLDPRT,Default,C:\Users\anshm\AppData\Local\Temp\swx53220\IC~~\3111000003__________________M3x10(GBT70.1-2000 ________ ____ ____ 12.9____.STEP.SLDPRT,6.36834813574e-05,1.326739194946088e-07,480,0.1023979115440459,0.017832000000036128,-0.7170478618781866,1.61171740397e-10,1.0263898228e-09,1.0263898228e-09,-1.11231222989e-24,-1.6768592284e-23,-4.13512024779e-26,0.09439999999998953,0.014238363169157782,-0.720641498709065,0.10739999999998963,0.021425636830914502,-0.7134542250473082,0.10739999999998957,0.017832000000036187,-0.7170478618781865,2.366840201760578e-16,-1.8800712670529243e-14,1.0,0.9237280213470747,0.38304900806322156,6.982962677686169e-15,-0.38304900806322156,0.9237280213470747,1.7457406694215714e-14
Assem4-2/A6M80-750H2A1-M17.STEP-1/3111000003__________________M3x10(GBT70.1-2000 ________ ____ ____ 12.9____.STEP-3,2,Assem4-2/A6M80-750H2A1-M17.STEP-1,3111000003__________________M3x10(GBT70.1-2000 ________ ____ ____ 12.9____.STEP.SLDPRT,Default,C:\Users\anshm\AppData\Local\Temp\swx53220\IC~~\3111000003__________________M3x10(GBT70.1-2000 ________ ____ ____ 12.9____.STEP.SLDPRT,6.36834813574e-05,1.326739194946088e-07,480,0.09579791154404532,-0.039267861878155286,-0.6599479999999971,1.61171740397e-10,1.0263898228e-09,1.0263898228e-09,-8.53028992108e-24,-9.55930999285e-24,-6.1400312816e-26,0.08779999999998891,-0.04300670663984317,-0.663686844761685,0.10079999999998907,-0.03552901711646744,-0.6562091552383091,0.10079999999998898,-0.039267861878155265,-0.659947999999997,-1.0877550914961892e-14,1.3575548034557521e-14,1.0,-0.485147682716722,-0.8744322306243033,6.593678129778588e-15,0.8744322306243033,-0.485147682716722,1.6097826780874688e-14
Assem4-2/A6M80-750H2A1-M17.STEP-1/3114000001____________________M2x5(GBT6560-2014 ________ ____).STEP-5,2,Assem4-2/A6M80-750H2A1-M17.STEP-1,3114000001____________________M2x5(GBT6560-2014 ________ ____).STEP.SLDPRT,Default,C:\Users\anshm\AppData\Local\Temp\swx53220\IC~~\3114000001____________________M2x5(GBT6560-2014 ________ ____).STEP.SLDPRT,1.40490396668e-05,2.9268832639077632e-08,480,0.0908985498304404,0.039593120960133024,-0.6608494513257607,5.31885202032e-11,1.69751317288e-11,5.31894268529e-11,1.17381189201e-17,2.66740329295e-16,-1.41867834282e-17,0.08813032283111799,0.03543200000003466,-0.6636176771688681,0.0936667758028589,0.042024982784622675,-0.6580812241971271,0.09089854931698843,0.042032000000034674,-0.6608494506829976,-0.5469441386040037,0.8371691043312125,-4.982962677686308e-15,-9.66521111710783e-15,2.663010380596217e-17,1.0,0.8371691043312125,0.5469441386040037,7.982962677686179e-15
Assem4-2/A6M80-750H2A1-M17.STEP-1/3111000003__________________M3x10(GBT70.1-2000 ________ ____ ____ 12.9____.STEP-7,2,Assem4-2/A6M80-750H2A1-M17.STEP-1,3111000003__________________M3x10(GBT70.1-2000 ________ ____ ____ 12.9____.STEP.SLDPRT,Default,C:\Users\anshm\AppData\Local\Temp\swx53220\IC~~\3111000003__________________M3x10(GBT70.1-2000 ________ ____ ____ 12.9____.STEP.SLDPRT,6.36834813574e-05,1.326739194946088e-07,480,0.10239791154404604,-0.03926786187815495,-0.701747999999998,1.61171740397e-10,1.0263898228e-09,1.0263898228e-09,-7.70591391781e-24,-2.00339372912e-23,-1.43402668826e-26,0.09439999999998967,-0.04286149870903334,-0.7053416368308765,0.10739999999998977,-0.03567422504727661,-0.6981543631691196,0.10739999999998971,-0.039267861878154925,-0.7017479999999979,1.8800712670529246e-14,2.3668402017611694e-16,1.0,-0.38304900806322456,0.9237280213470737,6.982962677686169e-15,-0.9237280213470737,-0.38304900806322456,1.7457406694215714e-14
Assem4-2/A6M80-750H2A1-M17.STEP-1/3111000003__________________M3x10(GBT70.1-2000 ________ ____ ____ 12.9____.STEP-4,2,Assem4-2/A6M80-750H2A1-M17.STEP-1,3111000003__________________M3x10(GBT70.1-2000 ________ ____ ____ 12.9____.STEP.SLDPRT,Default,C:\Users\anshm\AppData\Local\Temp\swx53220\IC~~\3111000003__________________M3x10(GBT70.1-2000 ________ ____ ____ 12.9____.STEP.SLDPRT,6.36834813574e-05,1.326739194946088e-07,480,0.09579791154404621,-0.023967999999964875,-0.717047861878187,1.61171740397e-10,1.0263898228e-09,1.0263898228e-09,-1.15869395283e-23,-1.75929682873e-23,4.34853791282e-27,0.0877999999999898,-0.02770684476165279,-0.720786706639875,0.10079999999998995,-0.020229155238277036,-0.7133090171164991,0.10079999999998987,-0.023967999999964858,-0.7170478618781869,1.557554803455756e-14,1.0877550914961838e-14,0.9999999999999998,-0.8744322306243015,0.4851476827167251,8.342542591027194e-15,-0.4851476827167251,-0.8744322306243015,1.7068122146308133e-14
Assem4-2/A6M80-750H2A1-M17.STEP-1/3114000001____________________M2x5(GBT6560-2014 ________ ____).STEP-7,2,Assem4-2/A6M80-750H2A1-M17.STEP-1,3114000001____________________M2x5(GBT6560-2014 ________ ____).STEP.SLDPRT,Default,C:\Users\anshm\AppData\Local\Temp\swx53220\IC~~\3114000001____________________M2x5(GBT6560-2014 ________ ____).STEP.SLDPRT,1.40490396668e-05,2.9268832639077632e-08,480,0.10310000051344081,0.03954312096013428,-0.6848480006427615,5.31885202032e-11,1.69751317288e-11,5.31894268529e-11,1.17381189201e-17,2.66740329295e-16,-1.41867834282e-17,0.1003317735141184,0.03538200000003591,-0.687616226485869,0.10586822648585931,0.04197498278462393,-0.682079773514128,0.10309999999998884,0.04198200000003593,-0.6848479999999985,-0.5469441386040037,0.8371691043312125,-4.982962677686308e-15,-9.66521111710783e-15,2.663010380596217e-17,1.0,0.8371691043312125,0.5469441386040037,7.982962677686179e-15
Assem4-2/A6M80-750H2A1-M17.STEP-1/3114000001____________________M2x5(GBT6560-2014 ________ ____).STEP-6,2,Assem4-2/A6M80-750H2A1-M17.STEP-1,3114000001____________________M2x5(GBT6560-2014 ________ ____).STEP.SLDPRT,Default,C:\Users\anshm\AppData\Local\Temp\swx53220\IC~~\3114000001____________________M2x5(GBT6560-2014 ________ ____).STEP.SLDPRT,1.40490396668e-05,2.9268832639077632e-08,480,0.11210000051344114,0.039543120960135465,-0.7028480006427613,5.31885202032e-11,1.69751317288e-11,5.31894268529e-11,1.17381189201e-17,2.66740329295e-16,-1.41867834282e-17,0.10933177351411873,0.0353820000000371,-0.7056162264858687,0.11486822648585963,0.041974982784625116,-0.7000797735141278,0.11209999999998917,0.041982000000037115,-0.7028479999999983,-0.5469441386040037,0.8371691043312125,-4.982962677686308e-15,-9.66521111710783e-15,2.663010380596217e-17,1.0,0.8371691043312125,0.5469441386040037,7.982962677686179e-15
Assem4-2/A6M80-750H2A1-M17.STEP-1/3111000003__________________M3x10(GBT70.1-2000 ________ ____ ____ 12.9____.STEP-5,2,Assem4-2/A6M80-750H2A1-M17.STEP-1,3111000003__________________M3x10(GBT70.1-2000 ________ ____ ____ 12.9____.STEP.SLDPRT,Default,C:\Users\anshm\AppData\Local\Temp\swx53220\IC~~\3111000003__________________M3x10(GBT70.1-2000 ________ ____ ____ 12.9____.STEP.SLDPRT,6.36834813574e-05,1.326739194946088e-07,480,0.09579791154404554,0.03313186187822498,-0.7017479999999956,1.61171740397e-10,1.0263898228e-09,1.0263898228e-09,-3.55328123385e-24,-2.06496178945e-23,-2.78181751594e-26,0.08779999999998914,0.0293930171165371,-0.7054868447616836,0.10079999999998929,0.036870706639912855,-0.6980091552383076,0.1007999999999892,0.033131861878225026,-0.7017479999999955,1.2877550914961778e-14,-1.5575548034557615e-14,1.0,0.48514768271672903,0.8744322306242994,7.372247225593739e-15,-0.8744322306242994,0.48514768271672903,1.8816986607556743e-14
Assem4-2/Part26-1,1,Assem4-2,Part26.SLDPRT,Default,C:\Users\anshm\Downloads\Part26.SLDPRT,0.0563679276973,0.00011743318270275127,480,0.02560830524838719,-0.01825689160723963,-0.6808479999999986,0.000137911376022,0.000120152382726,4.16272448293e-05,-7.93951648228e-06,3.29608215263e-19,-3.73827776377e-20,0.009999999999988792,-0.04319999999996594,-0.7619999999999987,0.05999999999998937,0.03706400000003408,-0.5996959999999985,0.00999999999998908,-0.003067999999965945,-0.6808479999999987,3.4914813388431334e-15,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,3.4914813388431334e-15
R6Base Assembly-1/R6Rail_Block_Risers-4,1,R6Base Assembly-1,R6Rail_Block_Risers.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6Rail_Block_Risers.SLDPRT,0.00646633584695,1.3471533014477997e-05,480,-0.029999999999990267,-0.03510000000008906,-0.5040000000000016,3.73250220316e-07,1.27515448751e-06,1.18474179714e-06,-2.48504612413e-24,-2.01441850647e-22,4.28810429547e-25,-0.05249999999999026,-0.043200000000089056,-0.5140000000000016,-0.007499999999990268,-0.02700000000008906,-0.49400000000000155,-0.029999999999990257,-0.043200000000089056,-0.5040000000000016,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
R6Base Assembly-1/R6Rail_Block_Risers-3,1,R6Base Assembly-1,R6Rail_Block_Risers.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6Rail_Block_Risers.SLDPRT,0.00646633584695,1.3471533014477997e-05,480,-0.029999999999990267,-0.03510000000008906,-0.20200000000000162,3.73250220316e-07,1.27515448751e-06,1.18474179714e-06,-2.48504612413e-24,-2.01441850647e-22,4.28810429547e-25,-0.05249999999999026,-0.043200000000089056,-0.21200000000000163,-0.007499999999990268,-0.02700000000008906,-0.1920000000000016,-0.029999999999990257,-0.043200000000089056,-0.20200000000000162,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
R6Base Assembly-1/R6Rail_Block_Risers-2,1,R6Base Assembly-1,R6Rail_Block_Risers.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6Rail_Block_Risers.SLDPRT,0.00646633584695,1.3471533014477997e-05,480,-0.029999999999990267,-0.03510000000008906,0.09999999999999831,3.73250220316e-07,1.27515448751e-06,1.18474179714e-06,-2.48504612413e-24,-2.01441850647e-22,4.28810429547e-25,-0.05249999999999026,-0.043200000000089056,0.0899999999999983,-0.007499999999990268,-0.02700000000008906,0.10999999999999832,-0.029999999999990257,-0.043200000000089056,0.09999999999999831,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
R6Base Assembly-1/R6Rail_Block_Risers-8,1,R6Base Assembly-1,R6Rail_Block_Risers.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6Rail_Block_Risers.SLDPRT,0.00646633584695,1.3471533014477997e-05,480,0.029999999999941063,-0.0350999999998689,-0.5039999999999956,3.73250220316e-07,1.27515448751e-06,1.18474179714e-06,-2.48504612413e-24,-2.01441850647e-22,4.28810429547e-25,0.007499999999941064,-0.0431999999998689,-0.5139999999999956,0.052499999999941066,-0.026999999999868903,-0.49399999999999555,0.029999999999941074,-0.0431999999998689,-0.5039999999999956,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
R6Base Assembly-1/R6Rail_Block_Risers-6,1,R6Base Assembly-1,R6Rail_Block_Risers.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6Rail_Block_Risers.SLDPRT,0.00646633584695,1.3471533014477997e-05,480,0.029999999999941063,-0.0350999999998689,0.10000000000000431,3.73250220316e-07,1.27515448751e-06,1.18474179714e-06,-2.48504612413e-24,-2.01441850647e-22,4.28810429547e-25,0.007499999999941064,-0.0431999999998689,0.0900000000000043,0.052499999999941066,-0.026999999999868903,0.11000000000000432,0.029999999999941074,-0.0431999999998689,0.10000000000000431,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
R6Base Assembly-1/R6Rail_Block_Risers-7,1,R6Base Assembly-1,R6Rail_Block_Risers.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6Rail_Block_Risers.SLDPRT,0.00646633584695,1.3471533014477997e-05,480,0.029999999999941063,-0.0350999999998689,-0.20199999999999563,3.73250220316e-07,1.27515448751e-06,1.18474179714e-06,-2.48504612413e-24,-2.01441850647e-22,4.28810429547e-25,0.007499999999941064,-0.0431999999998689,-0.21199999999999564,0.052499999999941066,-0.026999999999868903,-0.19199999999999562,0.029999999999941074,-0.0431999999998689,-0.20199999999999563,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
R6Base Assembly-1/R6BASE_EXTRUSION2-2,1,R6Base Assembly-1,R6BASE_EXTRUSION2.SLDPRT,5537T036,C:\Users\anshm\Downloads\Major Assembly\R6BASE_EXTRUSION2.SLDPRT,0.402418387184,0.0008383716399657105,480,0.029999999999987707,-0.05819999999996506,-1.763489761857582e-16,0.0779243481579,0.0780308859421,0.00018068609477,-3.6552267681e-19,5.28810423586e-16,-5.43564212799e-16,-1.7947449082456046e-14,-0.07319999999997033,-0.7620000000000011,0.05999999999999307,-0.04319999999995979,0.7619999999999998,0.029999999999987703,-0.05819999999996506,-6.661338147750939e-16,3.4914813388431334e-15,1.0,-6.982962677686291e-15,-1.0,3.4914813388431823e-15,6.982962677686242e-15,6.982962677686267e-15,6.982962677686267e-15,1.0
R6Base Assembly-1/R6BASE_EXTRUSION2-1,1,R6Base Assembly-1,R6BASE_EXTRUSION2.SLDPRT,5537T036,C:\Users\anshm\Downloads\Major Assembly\R6BASE_EXTRUSION2.SLDPRT,0.402418387184,0.0008383716399657105,480,-0.029999999999987145,-0.05819999999998571,-6.204381860358208e-16,0.0779243481579,0.0780308859421,0.00018068609477,-3.6552267681e-19,5.28810423586e-16,-5.43564212799e-16,-0.059999999999992795,-0.07319999999999098,-0.7620000000000016,1.8225004838612335e-14,-0.04319999999998044,0.7619999999999993,-0.029999999999987148,-0.05819999999998571,-1.1102230246251565e-15,3.4914813388431334e-15,1.0,-6.982962677686291e-15,-1.0,3.4914813388431823e-15,6.982962677686242e-15,6.982962677686267e-15,6.982962677686267e-15,1.0
R6Base Assembly-1/R6Linear Rails-1,1,R6Base Assembly-1,R6Linear Rails.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6Linear Rails.SLDPRT,2.2127680396180054,0.0008195437183770391,2699.9999999999995,-0.02999999999997638,-0.011101767141033631,-6.762018079908838e-05,0.26581210391144755,0.26568727212298576,0.00043882577796771846,-4.362825117313643e-20,3.7410261314817323e-19,2.0047477703517083e-06,-0.05249999999997637,-0.026999999999995247,-0.6000000000000001,-0.007499999999976376,0.010000000000004772,0.5999999999999999,-0.02999999999997638,4.773959005888173e-15,0.5999999999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
R6Base Assembly-1/R6Rail_Block_Risers-1,1,R6Base Assembly-1,R6Rail_Block_Risers.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6Rail_Block_Risers.SLDPRT,0.00646633584695,1.3471533014477997e-05,480,-0.029999999999985604,-0.03509999999999569,0.40200000000000347,3.73250220316e-07,1.27515448751e-06,1.18474179714e-06,-2.48504612413e-24,-2.01441850647e-22,4.28810429547e-25,-0.0524999999999856,-0.043199999999995686,0.39200000000000346,-0.007499999999985605,-0.02699999999999569,0.4120000000000035,-0.029999999999985594,-0.043199999999995686,0.40200000000000347,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
R6Base Assembly-1/R6Rail_Block_Risers-5,1,R6Base Assembly-1,R6Rail_Block_Risers.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6Rail_Block_Risers.SLDPRT,0.00646633584695,1.3471533014477997e-05,480,0.030000000000023553,-0.03509999999999602,0.40200000000000036,3.73250220316e-07,1.27515448751e-06,1.18474179714e-06,-2.48504612413e-24,-2.01441850647e-22,4.28810429547e-25,0.007500000000023554,-0.04319999999999602,0.39200000000000035,0.052500000000023556,-0.026999999999996024,0.41200000000000037,0.030000000000023563,-0.04319999999999602,0.40200000000000036,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
R6Base Assembly-1/R6Linear_Bearings-1/R6R4R3LM20OP-1-2,2,R6Base Assembly-1/R6Linear_Bearings-1,R6R4R3LM20OP-1.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6R4R3LM20OP-1.SLDPRT,0.0428229961999,5.455158751580995e-06,7850,-0.03000074015004627,0.0028914201174148634,0.06407391891792988,9.9172007081e-06,1.19014252436e-05,9.47799538443e-06,5.15249352421e-10,2.9715431047e-17,6.19051612408e-17,-0.045999999999976386,-0.01389800339912671,0.04304009642285157,-0.013999999999976372,0.016000000000004216,0.08510774452182655,-0.02999999999997638,4.206270748374763e-15,0.04307391891802019,-1.0,-5.655198531683931e-16,-6.938893903907228e-18,5.655198531684856e-16,-1.0,-4.163336342344258e-17,-6.938893903907228e-18,-4.163336342344337e-17,1.0
R6Base Assembly-1/R6Linear_Bearings-1/R6R4R3LM20OP-2-2,2,R6Base Assembly-1/R6Linear_Bearings-1,R6R4R3LM20OP-2.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6R4R3LM20OP-2.SLDPRT,0.0791772976069,1.0086279949928558e-05,7850,-0.02999648570403209,0.0023453541553391678,0.0641015068257988,1.65847574179e-05,1.53818220815e-05,1.1651654641e-05,1.05335052847e-06,-1.45324215692e-10,1.05058090076e-11,-0.04953416327409378,-0.0195341632741132,0.04407391891802019,-0.010465836725858959,0.019534163274121618,0.0840739189180202,-0.037149999999976216,-0.012384163274113354,0.0640739189180202,-2.1570415377137042e-32,-0.8660254037844449,0.4999999999999891,-7.765349535769335e-31,0.49999999999998906,0.8660254037844449,-1.0000000000000002,1.4807423316772526e-17,6.728057293727455e-17
R6Base Assembly-1/R6Linear_Bearings-1/R6R4R3SBR20-2-1,2,R6Base Assembly-1/R6Linear_Bearings-1,R6R4R3SBR20-2.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6R4R3SBR20-2.SLDPRT,0.002813293830309833,3.6067869619356837e-07,7800.0,-0.02992518555946386,0.002520342001206613,0.0858239189180202,2.701200442361013e-07,3.789775233304008e-07,6.480425823801358e-07,3.2342015238293892e-09,-3.646994384669601e-24,-1.1080627564483923e-23,-0.04740570355441786,-0.014423863433064378,0.0850739189180202,-0.012503074942263277,0.017496925057717307,0.0865739189180202,-0.02999999999997638,4.204536024898786e-15,0.0850739189180202,0.9995597138532558,0.029671171894573644,-6.9388939039072276e-18,-0.029671171894573644,0.9995597138532558,-4.1633363423442575e-17,5.700528122361391e-18,4.18209179440667e-17,0.9999999999999999
R6Base Assembly-1/R6Linear_Bearings-1/R6R4R3SBR20-1-1,2,R6Base Assembly-1/R6Linear_Bearings-1,R6R4R3SBR20-1.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6R4R3SBR20-1.SLDPRT,0.1197235911573797,4.434207079902952e-05,2700.0,-0.02999999995803186,0.006779262808185863,0.06407391891802021,4.264383446285319e-05,5.62700872248e-05,5.044458179326592e-05,-1.0028926409957697e-13,1.2957447325947606e-12,-2.304592312384836e-21,-0.05399999999997639,-0.015999999999995813,0.039073918918020194,-0.0059999999999763715,0.02310000000000423,0.08907391891802019,-0.02999999999997639,-0.015999999999995795,0.0390739189180202,-1.0,-5.655198531683931e-16,-6.938893903907228e-18,5.655198531684856e-16,-1.0,-4.163336342344258e-17,-6.938893903907228e-18,-4.163336342344337e-17,1.0
R6Base Assembly-1/R6Linear_Bearings-1/R6R4R3SBR20-2-2,2,R6Base Assembly-1/R6Linear_Bearings-1,R6R4R3SBR20-2.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6R4R3SBR20-2.SLDPRT,0.002813293830309833,3.6067869619356837e-07,7800.0,-0.030113919960805837,0.002518877378134944,0.04232391891802019,2.702466377061943e-07,3.788509298603077e-07,6.48042582380136e-07,-4.921857333791762e-09,-3.989838734369737e-24,-1.1229485172828354e-23,-0.0477507055032992,-0.014679429698596137,0.04157391891802019,-0.012388197494635177,0.01775070550332702,0.04307391891802019,-0.02999999999997638,4.206270748374763e-15,0.04157391891802019,0.9989788489477296,-0.045180298306553575,-6.938893903907228e-18,0.045180298306553575,0.9989788489477296,-4.163336342344258e-17,8.812816024072012e-18,4.127734817407791e-17,1.0
R6Base Assembly-1/R6Linear Rails-2,1,R6Base Assembly-1,R6Linear Rails.SLDPRT,Default,C:\Users\anshm\Downloads\Major Assembly\R6Linear Rails.SLDPRT,2.2127680396180054,0.0008195437183770391,2699.9999999999995,0.030000000000024007,-0.01110176714104873,-6.762018079886634e-05,0.26581210391144755,0.26568727212298576,0.00043882577796771846,-4.362825117313643e-20,3.7410261314817323e-19,2.0047477703517083e-06,0.007500000000024012,-0.027000000000010346,-0.5999999999999999,0.052500000000024014,0.009999999999989673,0.6000000000000001,0.030000000000024007,-1.0325074129013956e-14,0.6000000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
